T,U:0,U:1,U:2,mag(U),p,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
348.432,-4.95603e-12,0,0,4.95603e-12,100000,0.997574,1,1.18,-3.82,0,0,118
348.432,-7.55986e-12,0,0,7.55986e-12,100000,0.997574,1,1.19,-3.81,0,0,119
348.432,-8.7852e-12,0,0,8.7852e-12,100000,0.997574,1,1.2,-3.8,0,0,120
348.432,-9.54009e-12,0,0,9.54009e-12,100000,0.997574,1,1.21,-3.79,0,0,121
348.432,-9.15718e-12,0,0,9.15718e-12,100000,0.997574,1,1.22,-3.78,0,0,122
348.432,-6.92532e-12,0,0,6.92532e-12,100000,0.997574,1,1.23,-3.77,0,0,123
348.432,-5.11649e-12,0,0,5.11649e-12,100000,0.997574,1,1.24,-3.76,0,0,124
348.432,-5.2806e-12,0,0,5.2806e-12,100000,0.997574,1,1.25,-3.75,0,0,125
348.432,-7.6401e-12,0,0,7.6401e-12,100000,0.997574,1,1.26,-3.74,0,0,126
348.432,-9.14624e-12,0,0,9.14624e-12,100000,0.997574,1,1.27,-3.73,0,0,127
348.432,-9.21918e-12,0,0,9.21918e-12,100000,0.997574,1,1.28,-3.72,0,0,128
348.432,-7.25718e-12,0,0,7.25718e-12,100000,0.997574,1,1.29,-3.71,0,0,129
348.432,-4.69711e-12,0,0,4.69711e-12,100000,0.997574,1,1.3,-3.7,0,0,130
348.432,-3.32226e-12,0,0,3.32226e-12,100000,0.997574,1,1.31,-3.69,0,0,131
348.432,-2.72053e-12,0,0,2.72053e-12,100000,0.997574,1,1.32,-3.68,0,0,132
348.432,-3.38426e-12,0,0,3.38426e-12,100000,0.997574,1,1.33,-3.67,0,0,133
348.432,-5.41918e-12,0,0,5.41918e-12,100000,0.997574,1,1.34,-3.66,0,0,134
348.432,-7.1259e-12,0,0,7.1259e-12,100000,0.997574,1,1.35,-3.65,0,0,135
348.432,-8.06313e-12,0,0,8.06313e-12,100000,0.997574,1,1.36,-3.64,0,0,136
348.432,-9.01495e-12,0,0,9.01495e-12,100000,0.997574,1,1.37,-3.63,0,0,137
348.432,-7.79691e-12,0,0,7.79691e-12,100000,0.997574,1,1.38,-3.62,0,0,138
348.432,-5.95891e-12,0,0,5.95891e-12,100000,0.997574,1,1.39,-3.61,0,0,139
348.432,-4.61324e-12,0,0,4.61324e-12,100000,0.997574,1,1.4,-3.6,0,0,140
348.432,-3.70518e-12,0,0,3.70518e-12,100000,0.997574,1,1.41,-3.59,0,0,141
348.432,-2.89922e-12,0,0,2.89922e-12,100000,0.997574,1,1.42,-3.58,0,0,142
348.432,-2.66947e-12,0,0,2.66947e-12,100000,0.997574,1,1.43,-3.57,0,0,143
348.432,-1.89635e-12,0,0,1.89635e-12,100000,0.997574,1,1.44,-3.56,0,0,144
348.432,-2.15163e-12,0,0,2.15163e-12,100000,0.997574,1,1.45,-3.55,0,0,145
348.432,-4.81381e-12,0,0,4.81381e-12,100000,0.997574,1,1.46,-3.54,0,0,146
348.432,-6.80862e-12,0,0,6.80862e-12,100000,0.997574,1,1.47,-3.53,0,0,147
348.432,-7.5854e-12,0,0,7.5854e-12,100000,0.997574,1,1.48,-3.52,0,0,148
348.432,-7.8115e-12,0,0,7.8115e-12,100000,0.997574,1,1.49,-3.51,0,0,149
348.432,-7.21342e-12,0,0,7.21342e-12,100000,0.997574,1,1.5,-3.5,0,0,150
348.432,-5.638e-12,0,0,5.638e-12,100000,0.997574,1,1.51,-3.49,0,0,151
348.432,-4.38348e-12,0,0,4.38348e-12,100000,0.997574,1,1.52,-3.48,0,0,152
348.432,-5.2259e-12,0,0,5.2259e-12,100000,0.997574,1,1.53,-3.47,0,0,153
348.432,-7.85162e-12,0,0,7.85162e-12,100000,0.997574,1,1.54,-3.46,0,0,154
348.432,-9.04047e-12,0,0,9.04047e-12,100000,0.997574,1,1.55,-3.45,0,0,155
348.432,-9.22647e-12,0,0,9.22647e-12,100000,0.997574,1,1.56,-3.44,0,0,156
348.432,-7.08578e-12,0,0,7.08578e-12,100000,0.997574,1,1.57,-3.43,0,0,157
348.432,-5.34625e-12,0,0,5.34625e-12,100000,0.997574,1,1.58,-3.42,0,0,158
348.432,-4.80287e-12,0,0,4.80287e-12,100000,0.997574,1,1.59,-3.41,0,0,159
348.432,-4.34701e-12,0,0,4.34701e-12,100000,0.997574,1,1.6,-3.4,0,0,160
348.432,-5.31707e-12,0,0,5.31707e-12,100000,0.997574,1,1.61,-3.39,0,0,161
348.432,-6.77215e-12,0,0,6.77215e-12,100000,0.997574,1,1.62,-3.38,0,0,162
348.432,-6.82321e-12,0,0,6.82321e-12,100000,0.997574,1,1.63,-3.37,0,0,163
348.432,-4.01151e-12,0,0,4.01151e-12,100000,0.997574,1,1.64,-3.36,0,0,164
348.432,-2.48349e-12,0,0,2.48349e-12,100000,0.997574,1,1.65,-3.35,0,0,165
348.432,-4.95239e-12,0,0,4.95239e-12,100000,0.997574,1,1.66,-3.34,0,0,166
348.432,-7.81879e-12,0,0,7.81879e-12,100000,0.997574,1,1.67,-3.33,0,0,167
348.432,-7.55622e-12,0,0,7.55622e-12,100000,0.997574,1,1.68,-3.32,0,0,168
348.432,-7.09308e-12,0,0,7.09308e-12,100000,0.997574,1,1.69,-3.31,0,0,169
348.432,-5.43377e-12,0,0,5.43377e-12,100000,0.997574,1,1.7,-3.3,0,0,170
348.432,-3.65777e-12,0,0,3.65777e-12,100000,0.997574,1,1.71,-3.29,0,0,171
348.432,-2.13704e-12,0,0,2.13704e-12,100000,0.997574,1,1.72,-3.28,0,0,172
348.432,-2.27198e-12,0,0,2.27198e-12,100000,0.997574,1,1.73,-3.27,0,0,173
348.432,-4.48924e-12,0,0,4.48924e-12,100000,0.997574,1,1.74,-3.26,0,0,174
348.432,-5.99538e-12,0,0,5.99538e-12,100000,0.997574,1,1.75,-3.25,0,0,175
348.432,-7.39941e-12,0,0,7.39941e-12,100000,0.997574,1,1.76,-3.24,0,0,176
348.432,-8.01573e-12,0,0,8.01573e-12,100000,0.997574,1,1.77,-3.23,0,0,177
